smiles,cid
CC(CC(C1=CC=CC=C1)C2=CC=CC=C2)NC(C)(C)C.Cl,23479
CCCCC(=O)O,7991
COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl,9298
C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC[C@H]3O)CO)O,439693
CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,37767
CS(=O)(=O)NC1=C(C=C2C(=C1)OC=C(C2=O)NC=O)OC3=CC=CC=C3,124246
C(CC(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,65359
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,10633
CC1=NN=C2N1C3=C(C=C(S3)CCC(=O)N4CCOCC4)C(=NC2)C5=CC=CC=C5Cl,65889
C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O,5462501
[C@@H]1([C@H]2[C@@H](C(O[C@@H]1C(=O)O2)O)O)O,55250378
CC(=O)OCC[N+](C)(C)C.[Cl-],6060
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,311
CC(C)(CO)[C@H](C(=O)NCCC(=O)[O-])O.CC(C)(CO)[C@H](C(=O)NCCC(=O)[O-])O.[Ca+2],443753
CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],23667631
C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C8CCCCC8)C)O,9832750
C[C@H]1C[C@H]([C@@](O[C@@H]1[C@H]2C[C@@H]([C@@H](O2)[C@@]3(CC[C@@H](O3)[C@@]4(CC[C@@]5(O4)C[C@@H]([C@H]([C@H](O5)[C@@H](C)[C@H]6[C@@H]([C@H]([C@@H]([C@](O6)(CC(=O)[O-])O)C)OC)OC)C)O)C)C)OC7C[C@@H]([C@H]([C@@H](O7)C)OC)OC)(C)O)C.[NH4+],20054964
COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3,40854
CC1=CC=C(C=C1)O,2879
C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,8546
CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=C3C=CC(=C4)O)C,19571
C1=CC(=CN=C1)CO,7510
CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C,5280531
C1=CC=C(C(=C1)C(=O)O)O,338
C1N2CN3CN1CN(C2)C3,4101
C1=CC2=C(C=C1S(=O)(=O)[O-])C(=C(N2)C3=NC4=C(C3=O)C=C(C=C4)S(=O)(=O)[O-])O.[Na+].[Na+],2723854
CN(C)CC1=CC=CC=C1,7681
C1=CC=C(C=C1)CCCO,31234
C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,8361
C(C(C(=O)[O-])[S-])C(=O)[O-].O.[Na+].[Na+].[Au+],53315431
C1=CC(=C(C=C1Cl)Cl)C(=O)CCl,20250
C1=CC=C(C(=C1)C(=O)OCCO)O,6880
C1=CC=C(C=C1)O,996
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,3102
C(CN)N.[Cl-].[Cl-].[Pt+2],139057448
C=CS(=O)(=O)[O-].[Na+],3270262
CC(=O)[O-].C[N+](C)(C)CCO,11643980
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,1981
CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSCCC(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)OCC)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(=O)N)CC(=O)N)[C@@H](C)O,5311010
C1=CC(=CC=C1N)O,403
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,441325
CC(C)(C)OC(=O)NCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N,9853654
CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,5745
C1=CC(=CC=C1[C@H]([C@@H](COC(=O)CCC(=O)[O-])NC(=O)C(Cl)Cl)O)[N+](=O)[O-].[Na+],656833
CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)CC3=CC=CS3.[Na+],23667300
CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](C4=CC=CC=C4)OC=O)SC2)C(=O)[O-].[Na+],23665731
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O,38103
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,5484438
C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N,24066
CN(C1=CC=C(C=C1)OC(=O)C2=CC=CO2)C(=O)C(Cl)Cl,19529
C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,2997
CC(CC1=CC(=C(C=C1OC)Br)OC)N.Br,62064
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].O.[Na+],23675786
CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.Cl,104769
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O,443953
CN1CCCCC1CCC2=CC=CC=C2NC(=O)C3=CC=C(C=C3)OC.Cl,48040
C[C@@H]1C[C@H]2C3C[C@@H](C4=CC(=O)C=CC4([C@]3([C@H](CC2([C@]1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F,16158
C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,16850
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCC(=O)[O-])O)C)O.[Na+],23694214
CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C,3671
C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I,3739
CCCCCCCCCCCCCCCCSCC(COC)COP(=O)([O-])OCC[N+](C)(C)C,55008
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6.CC(=O)O,657180
C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,6076
C[N+](C)(C)CC(=O)[O-],247
CCN(CC)CCN1C2=CC=CC=C2N=C(C1=O)CC3=CC=C(C=C3)OC,65709
C[C@@H]1[C@@H]2CC3=C([C@]1(CCN2CC4CC4)C)C=C(C=C3)O,6603759
C[N+](C)(C)CCO.[Br-],74724
CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C.C(CC(=O)O)C(=O)O,11224
CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2=O,71157
CCN(CC)CCNC(=O)C1=CC=C(C=C1)NS(=O)(=O)C.Cl,58504
CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)(=O)C)C=CC(=C2)F)CC(=O)O,5472495
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)[O-])O.[Na+],23680530
CC(CC1=CC2=C(C=C1)OCO2)N.Cl,110823
CCCCCCCCCC(=O)O,2969
COC1=C(C=CC(=C1)C=O)O,1183
CCOC1=C(C=CC(=C1)C=O)O,8467
COC(=O)C1=CC=CC=C1C(=O)OC,8554
CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,31404
COC(=O)C(C(=O)OC)Cl,120070
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H]([C@@H]1[C@@H]([C@H](CO1)O)O)O,9920342
C1CN[C@H]2CC3=C4[C@@]15[C@H]2C=C[C@@H]([C@@H]5OC4=C(C=C3)O)O,443403
C[C@H]1/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@@H](CC2[C@@H]([C@H](C[C@](O2)(C[C@H]([C@@H](CC[C@H](C[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)C)O)N)O,60196358
C1=CC=C(C=C1)CCO,6054
CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N.Cl,517321
C(C(C(=O)[O-])O)(C(=O)[O-])O.C(C(C(=O)[O-])O)(C(=O)[O-])O.O.O.O.[K+].[K+].[Sb].[Sb],60196359
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/COC(=O)C)/C)/C,638034
CC/C(=C\C)/C(=O)NC(=O)N,5354486
C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)[O-])O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C)(C)C(=O)O.[Na+],60196360
C1=CC(=CC=C1NC2=NC=NC(=N2)N)Cl,10374
CCC(C)C(C1=CC=CC=C1)C(=O)OCC[N+](C)(CC)CC.[Br-],7010
C1=CC(=CC=C1OCC(CO)O)Cl,7697
CS(=O)(=O)NC(=O)CCC/C=C\C[C@@H]1[C@H]([C@@H](CC1=O)O)/C=C/[C@@H](COC2=CC=CC=C2)O,51668574
C1=CC=C(C=C1)/C=C/C2=CC=NC=C2,641098
C([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O,5984
C([O-])S(=O)O.O.O.[Na+],23677960
CC1=C(C=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O,92729
C1=CC=C(C(=C1)C(=O)O)S,5443
C1CCC(CC1)[C@@H](/C=C/[C@H]2[C@@H](C[C@H]3[C@@H]2C/C(=C/C4=CC(=CC=C4)C(=O)O)/O3)O)O.[Na+],20838960
CCOC(=O)NNC1=NN=CC2=CC=CC=C21.Cl,19604
C12=C(NC(=O)N1)NC(=O)NC2=O,1175
C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,159278
CC1=CC(=C(C=C1)NC2=C(C=CC=C2Cl)F)CC(=O)O,151166
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,5870
CCC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)OC(=O)CC,63049
C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,3658
C1C[C@@H](CN(C1)CCC2=CC3=C(C=C2)OCO3)OC(C4=CC=CC=C4)C5=CC=CC=C5.C(=C/C(=O)O)\C(=O)O,60196362
C(C(=O)[O-])(Cl)Cl.[Na+],517326
C(C(=O)O)N,750
C1=C(N=C(NC1=O)N)N,135408763
C1COCCN1[N+]2=NOC(=C2)N.[Cl-],197942
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,2912
C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,6197
C[C@H](C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C.C(=C\C(=O)O)\C(=O)O,56972160
CC(C)OC(=O)C1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)O,193949
CC#CCC(C)[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/C2)O)O,5311181
C1=CC=C(C=C1)[C@H](CNCCOC2=CC=C(C=C2)CC(=O)O)O.Cl,158793
CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC=C4C5=CN=CC=C5)C)C,9821849
C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@@H]4CC[C@@H]([C@H](O4)C)N(C)C,5284620
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C,65280
CC(C)[C@@H](CC1=CC(=C(C=C1)OC)OCCCOC)C[C@@H]([C@H](C[C@@H](C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N.Cl,23625795
CCCN(CCC)C(=O)CC1=C(N=C2N1C=C(C=C2)Cl)C3=CC=C(C=C3)Cl,54897
CN1C[C@@H]2[C@@H](C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24,3036780
CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,6450551
CC1=NN=C2N1C3=C(C=C(S3)Br)C(=NC2)C4=CC=CC=C4Cl,2451
C1CN(CCN1CCOCC(=O)N)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl,60196365
CC1(N=C(N=C(N1C2=CC=C(C=C2)Cl)N)N)C.Cl,9048
C1=CC(=C(C=C1C(=N)N)Br)OCCCOC2=C(C=C(C=C2)C(=N)N)Br.Cl.Cl,60196366
C[N+](C)(CCOC1=CC=CC=C1)CC2=CC=CS2.[I-],57372628
CN[C@@H]1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N.C(CC(=O)O)C(=O)O.O,152943
CN1[C@@H]2CCC[C@H]1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C.Cl,6918003
C1COP(=O)(NC1OO)N(CCCl)CCCl,38347
CC1=C(C(=O)N2CCC[C@H](C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,9802545
CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,3731
CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,6476
CC1=CC=C(C=C1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)O.OS(=O)(=O)O,60196367
COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O.O.Cl,9890250
CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C.Cl,60875
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,24978553
CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,468595
CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4.Cl,10158453
CC(C)(C)C(/C=C/C1=CC2=C(C=C1)OCO2)O,5311454
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COS(=O)[O-])OS(=O)[O-])OS(=O)[O-])COS(=O)[O-])OS(=O)[O-])OS(=O)[O-])OS(=O)[O-])OS(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],60196368
CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)CC)OC.Cl,3082221
C1CN(CCC1N2C3=CC=CC=C3NC2=S)CCCC(=O)C4=CC=C(C=C4)F,3033151
CCCCCCCC(=O)CC[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)OC(C)C)O)O,5282175
C1[C@@H]2CNC[C@H]1C3=CC4=NC=CN=C4C=C23.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,6918678
C1=CC=C2C(=C1)C(=NN=C2NC3=CC=C(C=C3)Cl)CC4=CC=NC=C4.Cl.Cl,22386467
CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O.OS(=O)(=O)O,43116
CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N2CC[C@H]2C(=O)NCC3=CC=C(C=C3)/C(=N/O)/N,9574101
CC(C1=CC2=C(C=C1)SC3=CC=CC=C3C(=O)C2)C(=O)O,5720
CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)SC)C=CC(=C2)F)CC(=O)O,5352624
CCCCCCCCCCCCCCCC(=O)OC[C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O,54680660
CC[C@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC(C)C)CC(C)C)CCN)CCN)[C@@H](C)O,24825758
C1=CC=C(C(=C1)C(=C2C=C(C(=O)C(=C2)I)I)C3=CC(=C(C(=C3)I)O)I)C(=O)O,75195
C1=CN=CC=C1C(=O)NN,3767
CC1=C(C(=CC=C1)C)NC(=O)NC(=NC)N,47510
CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)C,130313
CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,54675783
CC1=NC=C(C(=C1O)CO)CO,1054
C1=CC=C(C=C1)[NH3+].[N+](=O)([O-])[O-],20841747
C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53,4066
CSC1=CC=C(C=C1)C=O,76985
CCOS(=O)(=O)C,6113
CC(C)CCOC(=O)/C=C/C1=CC=CC=C1,5273467
C1CC=CC(=O)C1,13594
CCOP(=S)(CC)SC1=CC=CC=C1,13676
CC1CCC(C(C1)O)C(C)C,1254
C[Si](C)(C)C,6396
CCCCCCCCCCCCCC(=O)OC,31284
CO[Si](CCCCl)(OC)OC,62449
CCN(CC)CCCl.Cl,13363
C1=CC=C(C=C1)CSC#N,18170
CNC1=NC=NC2=C1NC=N2,67955
C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,11138
C1=CC=C(C=C1)CBr,7498
C[C@@H]1CC[C@H](C2=C(C[C@H]([C@H]12)O)C)/C=C(\C)/C(=O)O,6537505
C1=CC2=C(C=C1[N+](=O)[O-])C(=O)NNC2=O,3543259
C1=CC(=CC(=C1)O)[N+](=O)[O-],11137
C1=C(C=C(C=C1Cl)Cl)N,12281
CC(C)C=O,6561
CC(=O)CCl,6571
CCC(CO)(CO)CO,6510
CC1(C2CCC(=C)C1C2)C,14896
COC(=O)CCS,18050
CCC1=CC=C(C=C1)Br,15313
C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)O,5281707
CNN.OS(=O)(=O)O,165286
C(C(C(=O)O)Cl)C(=O)O,27655
C=CC1=CC=CC=N1,7521
CCCCCCN,8102
CC(C)OCC1CO1,19920
C1=CC(=C(C=C1C=O)Cl)Cl,22710
CCC(=O)C,6569
C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N,15965
C(CCCNCCCCCCN)CCN,8924
CC(CO)CO,75103
C1=CC=C2C(=C1)C=CC=C2CC(=O)N,6861
C(C(=O)N)(Cl)Cl,12694
CCCCCCCCN,8143
C1=NC=N[N-]1.[Na+],4649906
C12=C(C(=C(C(=C1Br)Br)Br)Br)C(=O)OC2=O,12443
CC1=C(C=C(C=C1)N)C,7248
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC.O.[Cl-],16212317
CC(=O)C(C)(C)C,6416
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCCCC,6818
COC(OC)OC,9005
COC1CCC=CO1,91538
CCCCCCCCCCCC(=O)OC[C@H]([C@@H]1[C@@H]([C@H](CO1)OCCO)OCCO)O,22833389
C[N+](C)(C)CCCl.[Cl-],13836
C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)[N+](=O)[O-],21694
C1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2,7595
CC(=O)NNC1=CC=CC=C1,8247
C1=C(C=C(C(=C1[N+](=O)[O-])N)Br)[N+](=O)[O-],15752
CC(=O)C1=CC=CC=C1[N+](=O)[O-],11346
C(C(Cl)Cl)(Cl)Cl,6591
CC1=C(C=C(C=C1)Cl)N,7260
CC(C)(C)CC(C)(C)N,61017
C1=CC(=CC2=C(C=C(C=C21)S(=O)(=O)O)O)N,7022
C(C(Cl)(Cl)Cl)(F)(F)F,9635
CC(CC(=O)O)CC(C)(C)C,90960
CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O,5284371
C1=CC=C2C(=C1)C3=C(N2)C=NC=C3,64961
CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],16218793
C1=CC2=C(C(=C1)Cl)N=C(S2)N,29872
CC1=CC=C(C=C1)CO,11505
COP(=O)(OC)O/C(=C/Cl)/C1=CC(=C(C=C1Cl)Cl)Cl,5842000
CC(C)(C#C)O,8258
C1CC(C2=CC=CC=C2C1)O,10723
CCCOCCOCCO,81313
CCO[Si](CCCCl)(OCC)OCC,78771
CC(=O)NNC(=O)C,72884
CCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],2734247
C1=CC=C(C=C1)CCBr,7666
CC1=C(C=C(C=C1)N)[N+](=O)[O-],8390
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\Cl)C,5281873
CCCCCCCC/C=C\CCCCCCCCO,5284499
CC(OC(=O)C)OC(=O)C,222536
CCCCCCCCCC(=O)N(C)C,26690
CCCCCCCCCCCC1=CC=CC=C1,23194
C[N+]1=CN(C=C1)CCO.[Cl-],11499271
CC1=CC=C(C=C1)NC(=O)C,7684
C1OC2=C(O1)C=C(C=C2)C=O,8438
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,5743
CC(C)(C(=O)O)O,11671
CC1=CSC=N1,12748
CC1=C(C=CC=C1N)N,13205
C1=CC=C(C=C1)CS,7509
CN(C)C.Cl,10313079
CC(C)(C)C(=O)C(Cl)Cl,31432
CC(CCCC(C)(C)O)C=C,29096
C(=O)NNC=O,12342
CCCCCCCCN1C=C[N+](=C1)C.[Cl-],2734223
C1=CC(=CC=C1C(=O)Cl)[N+](=O)[O-],8502
CC(C)CCCC(C)CCCC(C)CCCC(C)(C=C)O,10453
C(C(C(=O)O)Br)Br,11746
C1=CC=C(C=C1)S(=O)(=O)Cl,7369
CCC1=CC=C(C=C1)CC,7734
CCC(CCl)Cl,12017
CC(C)C(C(C)(C)COC(=O)C(C)C)O,6490
CC(=CC=O)C,61020
C1=CC=C(C=C1)OC(=O)OC2=CC=CC=C2,7597
CCOC(=O)CBr,7748
C(Cl)(Br)Br,31296
CC1=C2C=CC3=CC=CC4=C3C2=C(C=C1)C=C4,16932
C1=C(C=C(C=C1Cl)Cl)C(=O)O,5811
C1=CC(=C(C=C1Br)Br)OC2=CC(=C(C=C2Br)Br)Br,36159
CC1=C(C(=CC=C1)N)C,6893
CC(=C)C1=CC=CC=C1,7407
CC(=O)CC(=O)OC,7757
C1=CC=NC=C1.Cl,10176127
CC1(CC(CC(N1)(C)C)O)C,75471
C1=CC(=C(C=C1C(=O)O)O)O,72
C1=CC(=CC=C1OC2=C(C=C(C=N2)Cl)Cl)OC3=C(C=C(C=N3)Cl)Cl,5382
C1=CC=C(C=C1)C2=CSC(=N2)N.O.Br,40301
COC1=CC(=CC2=C1OCO2)CC=C,4276
CCCCCCCCC(=O)OCC=C,61410
CC1=CCC(CC1O)C(=C)C,7438
CCCCCCCCCOCC1CO1,99953
CC(C)CNCC(C)C,8085
COC(=O)CCCCCCCCC(=O)OC,7829
CCOCCC(=O)OCC,12989
CC(=O)OC1CCC(CC1)C(C)(C)C,36081
Cl[Sn](Cl)(Cl)Cl,24287
C1=CC(=C(C(=C1C2=C(C(=C(C=C2)Cl)Cl)Cl)Cl)Cl)Cl,38018
CC(C)COC(=O)C=C,7819
CCC=CC#N,25833
CC1=CC(=CC=C1)C=C,7529
CC1=CC=CC=C1C(=O)N,10704
C(Br)(Br)Br,5558
C1=CC2=C(C=C1[N+](=O)[O-])C(=O)NC2=O,6969
CC(C)(C)Cl,10486
C(CS)C(=O)O,6514
CCCCCCCCC=C,13381
CN1C(=O)C2=C(C1=O)C=C(C=C2)[N+](=O)[O-],92321
[Cl-].[Cl-].[Fe+2],10329304
C1=CC(=CC=C1C(=O)O)NN,12089
C=CCO,7858
CC1=C(C(=CC=C1)[N+](=O)[O-])C(=O)O,16097
CC1=CC=CO1,10797
C1=CC(=C(C=C1Cl)Cl)[N+](=O)[O-],11899
CC(Cl)Cl,6365
CCC1CO1,7834
CC(=O)O.C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,41022
C(CNCCO)N,8112
COCCC#N,61032
