PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Activity Summary,Antagonist Activity,Antagonist Potency (uM),Antagonist Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Sample Source
4257,144207810,2734172,CCCCCC[N+]1=CC=CC=C1.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4258,144207811,2734177,CCCCCC[N+]1=CC=CC=C1.F[P-](F)(F)(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4259,144207812,53316409,CCCC[N+]1(CCCC1)C.F[P-](F)(F)(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4260,144207813,11076461,CCCC[N+]1(CCCC1)C.[I-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4261,144207814,16213711,CCCC[N+]1(CCCC1)C.C(=[N-])=NC#N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4262,144207815,7490,CN(C)C1=CC=C(C=C1)N(C)C,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,77.1937,-47.4683,inactive,,0,SIGMA
4263,144207816,8035,CC(=O)CCC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4264,144207817,7840,CCCBr,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4265,144207818,9709,C1=CC(=C(C=C1F)F)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4266,144207819,2331,C1=CC=C(C=C1)C(=O)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4267,144207820,12252,C(CO)[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4268,144207821,2576,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NTP-MRI Repository
4269,144207822,13619,C1=C(C=C(C(=C1O)Cl)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4270,144207823,53316417,CC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4271,144207824,12059921,CC[N+]1(CCCC1)C.[I-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4272,144207825,6495,CC(C)(OC)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4273,144207826,31347,C1CCS(=O)(=O)C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4274,144207827,76191,C1=C(C=C(C=C1Cl)Cl)C(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inconclusive agonist,,,SigmaAldrich
4275,144207828,25171607,CCC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4276,144207829,6929,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CO,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,66.0059,-43.8299,inactive,,0,SigmaAldrich
4277,144207830,9958,CC1=CC(=C(C=C1)O)O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,59.3941,-97.6257,active antagonist,64.1322,-49.912,SigmaAldrich
4278,144207831,6554,CCC(C)Br,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4279,144207832,240,C1=CC=C(C=C1)C=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4280,144207833,8062,C(CC#N)C#N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4281,144207834,15394,CCC(=O)C=C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Alfa Aesar
4282,144207835,9808,C1=CC=C(C(=C1)C(=O)Cl)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4283,144207836,5935,CN(CCCl)CCCl.Cl,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,12.6486,-142.26,active antagonist,12.6486,-89.5944,SIGMA
4284,144207837,5325504,C(=C/C(=O)Cl)\C(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4285,144207838,6565,C=C(CCl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4286,144207839,7192,CCOC1=CC2=C(C=C1)N=C(S2)N,Inconclusive,20.0,,,active agonist,active agonist,1.70889,40.0134,inactive,,0,SIGMA
4287,144207840,5284376,CC(C)N(C(C)C)C(=O)SC/C(=C/Cl)/Cl,Active,46.0,,,active antagonist,active antagonist,21.8224,-83.8886,inconclusive antagonist,,,ChemService
4288,144207841,31297,CS(=O)(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4289,144207842,6577,C(C(=O)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4290,144207843,8868,CCOC(=O)CC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4291,144207844,62493,CC(C)(C)C(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4292,144207845,61274,C(=N)(N)S(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4293,144207846,689043,C1=CC(=C(C=C1/C=C/C(=O)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inconclusive agonist,54.9262,116.136,SigmaAldrich
4294,144207847,9414,CC1=CC(=CC(=C1N(C)C)C)OC(=O)NC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,ChemService
4295,144207848,11734,CC(C(=O)O)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4296,144207849,7543,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,41.0339,-120.257,active antagonist,59.0848,-49.7009,SIGMA
4297,144207850,8125,CCCCCCC=C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4298,144207851,28207,CCOC1=C(C=C(C=C1)NC(=O)C)N,Inconclusive,20.0,,,active agonist,active agonist,36.2303,33.5536,inactive,,0,SV Chembiotech
4299,144207852,5366546,CC(C)OC(=O)/C=C(\C)/C=C/CC(C)CCCC(C)(C)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4300,144207853,92629,CC(COC(C)(C)C)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4301,144207854,12375,CCOCCOCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4302,144207855,6227,C(C(=O)O)Br,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4303,144207856,7237,CC1=CC=CC=C1C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4304,144207857,22833294,CC1(C(=C)[C@@]2(C([C@]1(C(C2(Cl)Cl)(Cl)Cl)Cl)Cl)Cl)C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,60.0133,-130.519,active antagonist,53.4869,-52.6845,ChemService
4305,144207858,6379,C[N+](C)(C)C.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4306,144207859,85689,C1CCC2C(C1)C(=O)OC2=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4307,144207860,67349,C[Si](C1=CC=CC=C1)(C2=CC=CC=C2)Cl,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,59.5797,-63.0859,inactive,,0,SigmaAldrich
4308,144207861,77929,CC(=O)O[Si](C)(OC(=O)C)OC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4309,144207862,17234,CCCCCCCCCCCCCOC(=O)C(=C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4310,144207863,9324,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)CC[C@]34C)Cl)C)OC(=O)C,Inconclusive,20.0,,,active agonist,active agonist,6.10063,94.7661,inactive,,0,SigmaAldrich
4311,144207864,11112,C1=CC(=CN=C1)C(=O)NN,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4312,144207865,24233,CC(C(C)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4313,144207866,7586,C1C(O1)COC2=CC(=CC=C2)OCC3CO3,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,32.813,-110.056,active antagonist,52.0052,-104.325,SIGMA
4314,144207867,8197,C(CNCCNCCNCCN)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Alfa Aesar
4315,144207868,28697,C1=CC(=C(C(=C1[N+](=O)[O-])Cl)Cl)Cl,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,,,inactive,,0,SIGMA
4316,144207869,20250,C1=CC(=C(C=C1Cl)Cl)C(=O)CCl,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,,,inconclusive antagonist,,,SIGMA
4317,144207870,11328,CC1=CC2=CC=CC(=C2C=C1)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4318,144207871,12468,C1=C(C=C(C(=C1Cl)Cl)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4319,144207872,6589,CC(C)C(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4320,144207873,7258,C1=CC(=C(C=C1O)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4321,144207874,727,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,41.2305,-62.1058,active antagonist,54.9817,-52.079,SigmaAldrich
4322,144207875,7288,CCC(=O)CC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4323,144207876,6936,CC1=CC(=C(C=C1Cl)S(=O)(=O)O)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Interchem
4324,144207877,9483,C1=CC(=CC(=C1)N=C=O)C(F)(F)F,Active,42.0,,,active antagonist,active antagonist,72.1369,-72.6223,inactive,,0,SigmaAldrich
4325,144207878,21210,CCCCOCC(C)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4326,144207879,18196,CN(C)CCN(C)CCN(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4327,144207880,5284369,C1=CC=C(C=C1)/C=C/COC(=O)C2=CC=CC=C2N,Inconclusive,20.0,,,active agonist,active agonist,3.44462,53.2891,inactive,,0,SigmaAldrich
4328,144207881,11830,C1=CC2=C(C(=C1)[N+](=O)[O-])N=CC=C2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4329,144207882,77353,CC(=C)C1=CC(=CC=C1)C(=C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4330,144207883,60999,C1=CC=C(C=C1)CC(=O)OCC2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4331,144207884,197835,CN1CCC2=CC3=C(C=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,Inactive,0.0,,,inactive,inactive,,0,active antagonist,2.50317,-76.3922,SIGMA
4332,144207885,29228,C1=C(C=C(C(=C1Cl)[N+](=O)[O-])Cl)Cl,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,30.3266,-43.402,inconclusive antagonist,,,SIGMA
4333,144207886,67967,C1=CC(=C(C=C1F)F)[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4334,144207887,6013,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4335,144207888,61186,CCCCC(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
4336,144207889,,,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4337,144207890,7264,CC1=CC(=C(C=C1)O)N,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,51.4873,-104.739,inconclusive antagonist,54.5381,-111.208,SIGMA
4338,144207891,53462,CN1C2=C(C3=C(C=C2)N=CC=C3)N=C1N,Inconclusive,10.0,,,inconclusive agonist (cytotoxic),inconclusive agonist,,,active antagonist,20.6137,-78.8244,Toronto Research
4339,144207892,13539,CC(COC(=O)C(=C)C)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Alfa Aesar
4340,144207893,11460221,[B-](F)(F)(F)F.CCCCCCCCN1C=C[N+](=C1)C,Active,44.0,,,active antagonist,active antagonist,30.6067,-61.7132,inactive,,0,Io-li-tec
4341,144207894,10473,CNC.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4342,144207895,11375816,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,6.13793,-107.018,active antagonist,16.6477,-118.999,Io-li-tec
4343,144207896,77290,C1CN(C(=O)N1)CCO,Inactive,0.0,,,inactive,inactive,,0,inconclusive agonist,,,SigmaAldrich
4344,144207897,60960,C([C@@H](C(=O)O)N)S.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4345,144207898,4616,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SRI International
4346,144207899,76564,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4347,144207900,7621,CCCCN(CCCC)CCO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4348,144207901,227,C1=CC=C(C(=C1)C(=O)O)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4349,144207902,88365,C1=C(C=C(C(=C1Cl)Cl)Cl)[N+](=O)[O-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,,,inconclusive antagonist,71.9894,-39.2257,SIGMA
4350,144207903,10236,C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,63.8453,-61.4187,active antagonist,61.4415,-43.6689,SIGMA
4351,144207904,11568,C1=CC(=CC(=C1)O)N,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
4352,144207905,12589,CCCCCC[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4353,144207906,16212746,CCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],Active,44.0,,,active antagonist,active antagonist,33.3513,-70.9914,inactive,,0,Io-li-tec
4354,144207907,7281,C(C(CBr)Br)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4355,144207908,2336,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,Inconclusive,5.0,,,inconclusive,inconclusive,,,active agonist,32.4526,196.814,SIGMA
4356,144207909,8908,CCCCCCOC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4357,144207910,7333,CC1=CC=CC=C1NC(=NC2=CC=CC=C2C)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4358,144207911,10795,CC(OC)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4359,144207912,82261,CCCCCCCCS(=O)(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inconclusive agonist,,,SigmaAldrich
4360,144207913,23670844,C1=C(C=C(C=C1C(=O)O)S(=O)(=O)[O-])C(=O)O.[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4361,144207914,69917,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)N)N,Inactive,0.0,,,inactive,inactive,,0,inconclusive antagonist,,,SigmaAldrich
4362,144207915,12040508,CCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4363,144207916,2734163,CCCCCCN1C=C[N+](=C1)C.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4364,144207917,7681,CN(C)CC1=CC=CC=C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4365,144207918,8407,C1=CC=C(C=C1)NC2=CC=CC=C2[N+](=O)[O-],Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,17.1239,-25.428,inactive,,0,SIGMA
4366,144207919,9158,C1=CC=C2C=C3C4=CC=CC5=C4C(=CC=C5)C3=CC2=C1,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,,,active agonist,6.76143,184.113,SIGMA
4367,144207920,329983,CC1CCC2=C(C1)OC=C2C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
4368,144207921,11597,CCCCC=C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4369,144207922,6214,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4370,144207923,3378440,C1=CC(=C2C(=C1[N+](=O)[O-])C(=O)C3=C(C=CC(=C3C2=O)O)[N+](=O)[O-])O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,10.7713,-121.007,active antagonist,16.4286,-160.638,SIGMA
4371,144207924,2155,C1=CSC(=N1)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4372,144207925,7097,CC(=O)OC(C1=CC=C(O1)[N+](=O)[O-])OC(=O)C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,23.8257,-109.612,active antagonist,20.4352,-104.704,SigmaAldrich
4373,144207926,13436,C1=CC=C(C=C1)SSC2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4374,144207927,7495,CCOC1=CC=C(C=C1)[N+](=O)[O-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,26.6525,-88.5015,active antagonist,46.4949,-94.0988,Interchem
4375,144207928,11124,CCC(=O)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4376,144207929,87154,C1=CC=C2C(=C1)C(=O)N(C2=O)CCl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4377,144207930,85557,C1=CC2=C(C=CC(=C2)O)C=C1C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4378,144207931,12703,CCN(CC)C(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4379,144207932,10941,C1=CC(=CC(=C1)N)N.Cl.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4380,144207933,2734175,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4381,144207934,7719,CCCCC(CC)CN,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4382,144207935,8494,CC(=O)C1=CC(=CC=C1)[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4383,144207936,16637,CC(C)NC(=O)C=C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4384,144207937,10423,C1COC1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4385,144207938,11684,CCC(C)(C)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4386,144207939,263,CCCCO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4387,144207940,6737,C1=CC(=C(C(=C1)Cl)C=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4388,144207941,7331,COC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2)[N+](=O)[O-],Inconclusive,20.0,,,active agonist,active agonist,3.26844,46.4752,inactive,,0,SIGMA
4389,144207942,25418,CCN(C)N=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,ChemService
4390,144207943,590836,CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,MP Biomedicals
4391,144207944,66912,C1=CC(=CC=C1OCCO)OCCO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4392,144207945,11872,CC1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inconclusive antagonist,46.308,-41.0282,Alfa Aesar
4393,144207946,90263,COCCOCCOCCOCCO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4394,144207947,6815,CCCC(C1=CC(=C(C=C1C)O)C(C)(C)C)C2=CC(=C(C=C2C)O)C(C)(C)C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,16.151,-115.169,active antagonist,40.5694,-114.646,Sensient
4395,144207948,16212610,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,3.99575,-109.577,active antagonist,11.7021,-97.7461,Io-li-tec
4396,144207949,6921,C1=CC=C(C(=C1)C(F)(F)F)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4397,144207950,12036651,CCCCCCN1C=C[N+](=C1)C.[I-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4398,144207951,7745,CCCC(C)CO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4399,144207952,31230,CC(=O)NC1=CC=C(C=C1)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4400,144207953,31553,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,,,inconclusive antagonist,,,SIGMA
4401,144207954,5787,C1=CC(=C(C=C1Cl)Cl)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4402,144207955,6053,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,Inconclusive,10.0,,,inconclusive agonist (cytotoxic),inconclusive agonist,0.0611927,109.928,active antagonist,34.4112,-86.7643,SIGMA
4403,144207956,136276712,C[C@H]1/C=C\C=C(/C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)\C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,67.0579,-117.644,active antagonist,29.9537,-111.895,SIGMA
4404,144207957,6829,C1=CC=C(C=C1)C2=CC=CC=C2[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4405,144207958,7386,C1=CC(=CC(=C1)[N+](=O)[O-])C(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4406,144207959,7158,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4407,144207960,5984,C([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4408,144207961,61012,CCN(CC)CCOC(=O)C(=C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4409,144207962,638144,CCOC(=O)/C=C/C(=O)OCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4410,144207963,75311,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4411,144207964,15133,C1=CC(=CC(=C1)CN)CN,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4412,144207965,2777982,C(=S)(C(=S)N)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4413,144207966,2734243,CCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,Active,43.0,,,active antagonist,active antagonist,50.971,-73.0033,inactive,,0,Io-li-tec
4414,144207967,7766,CCOC(=O)OCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4415,144207968,4463,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Toronto Research
4416,144207969,68589,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],Active,64.0,,,active antagonist,active antagonist,0.297087,-94.9471,active antagonist,42.7776,-95.728,SIGMA
4417,144207970,5284459,C1=CC=C(C=C1)/C=C/[N+](=O)[O-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,31.7403,-128.946,active antagonist,29.3953,-88.5386,SIGMA
4418,144207971,11783,CC1=C(C=CC=C1[N+](=O)[O-])N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4419,144207972,638186,C(=C/Cl)\Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4420,144207973,6899,C1=CC(=C(C(=C1)Cl)O)Cl,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
4421,144207974,7426,CC1=CC(=CC(=C1)[N+](=O)[O-])C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4422,144207975,8058,CCCCCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4423,144207976,6593,C(C(=O)Cl)(Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4424,144207977,5271569,CCCCOC(=O)/C=C\C(=O)OCCCC,Inconclusive,20.0,,,active agonist,active agonist,3.69232,41.8877,inactive,,0,SIGMA
4425,144207978,12682,CO[Si](OC)(OC)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4426,144207979,24752,CCCCOCC(C)OCC(C)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4427,144207980,20129,CC(CO)OC1=CC=CC=C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Sensient
4428,144207981,8453,C1CNC(=O)N1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
