cid,clean_smiles
164486,O=[N+]([O-])c1nccn1CO[C@@H](CO)[C@H](O)CO
20749,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C
19596,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1
34051,Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCC3)c1
129991,CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl
119175,Cc1nnc2n1-c1sc(CCc3ccc(CC(C)C)cc3)cc1C(c1ccccc1Cl)=NC2C
60196351,Oc1ccc([C@H]2CNCc3c2ccc(O)c3O)cc1O
5464257,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1
71793,O=C(NN1CCCC1)NS(=O)(=O)c1ccc(Cl)cc1
5311398,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1
53948566,CCC(=O)O[C@H]1[C@@H](N2CCCCC2)C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@@H](N5CCCCC5)C[C@]4(C)[C@H]3CC[C@@]21C
60021,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1
15004,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1
71900,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1
33176,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1
9570475,C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1
35751,CC(=O)c1ccc(OCC(=O)N2CCCCC2)cc1
65394,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl
34870,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21
60196352,c1ccc2c(CCC3CCNCC3)c[nH]c2c1
4474062,Cn1cc(S(C)=O)c(=O)c2ccc(F)cc21
3033626,CC1c2ccccc2CN1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
27901,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1
91273,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1
71467,CC(COc1ccccc1)NN
31473,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC
26391,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1
3489,CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1
636399,CC(CCc1ccc2c(c1)OCO2)NN
208925,CCCCCC[C@@H](CCC)C(=O)O
66067,CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1
4047,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
20056549,CO[C@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@H]21
11499,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-]
688576,CC(=O)O[C@@H]1C(=O)O[C@@H]2[C@H]1OC(=O)[C@@H]2OC(C)=O
3300,CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1
32995,CN(C)C(=O)CNC(=O)Cc1ccccc1
164072,Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2
71837,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC
2461,CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O
198695,O=C1CC[C@H](C(=O)N2CCCCC2)N1
198707,C[C@H](CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1
59774,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
6434144,CN1CCCN=C1/C=C/c1cccs1
80311,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1
5284555,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O
168870,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
2151,Cc1c(N)c(=O)n(-c2ccccc2)n1C
7314,O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
15605556,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O
10041070,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C
13081,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1
2723722,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)CC[C@@H]32)C1
156414,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
10127622,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
9826528,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
148177,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1
3038522,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1
176167,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
24964624,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
3002977,Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1
68781,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@](C)(O)C2
2724552,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O
72081,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
444000,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-]
6410758,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cn[nH]n3)CS[C@H]12)c1ccc(O)cc1
16051933,NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O
23624131,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
5597,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC
6917067,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@@H]([C@H]2C)[C@]1(C)O
156422,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
5284517,CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](O)[C@@H]1N(C)C(=O)CN
16760141,CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C
3050408,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1
92877,C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2
2159,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
182230,CC(=O)N[C@@H](CCC(N)=O)C(=O)O
12598086,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
62820,O=P([O-])([O-])OC(CO)CO
10631,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
92146,O=C[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO
656804,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
60196356,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O
643684,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)O
60196357,O=S(=O)([O][Al])OC[C@H]1O[C@@](COS(=O)(=O)[O][Al])(O[C@H]2O[C@H](COS(=O)(=O)[O][Al])[C@@H](OS(=O)(=O)[O][Al])[C@H](OS(=O)(=O)[O][Al])[C@H]2OS(=O)(=O)[O][Al])[C@@H](OS(=O)(=O)[O][Al])[C@@H]1OS(=O)(=O)[O][Al]
16013,O=C([O-])c1[nH]n(-c2ccc(S(=O)(=O)[O-])cc2)c(=O)c1N=Nc1ccc(S(=O)(=O)[O-])cc1
23479,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C
7991,CCCCC(=O)O
9298,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl
439693,OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O
37767,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
124246,CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1
65359,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
10633,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
65889,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2
5462501,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
55250378,O=C1O[C@H]2[C@H](O)[C@@H]1OC(O)[C@H]2O
6060,CC(=O)OCC[N+](C)(C)C
311,O=C(O)CC(O)(CC(=O)O)C(=O)O
443753,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
23667631,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-]
9832750,CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O
20054964,CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)[O-])O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4OC4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C
40854,COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1
2879,Cc1ccc(O)cc1
8546,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
19571,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
7510,OCc1cccnc1
5280531,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
338,O=C(O)c1ccccc1O
4101,C1N2CN3CN1CN(C2)C3
2723854,O=C1C(c2[nH]c3ccc(S(=O)(=O)[O-])cc3c2O)=Nc2ccc(S(=O)(=O)[O-])cc21
7681,CN(C)Cc1ccccc1
31234,OCCCc1ccccc1
8361,O=C(Oc1ccccc1)c1ccccc1O
53315431,O=C([O-])CC([S-])C(=O)[O-]
20250,O=C(CCl)c1ccc(Cl)cc1Cl
6880,O=C(OCCO)c1ccccc1O
996,Oc1ccccc1
3102,O=C(c1ccccc1)c1ccccc1
139057448,NCCN
3270262,C=CS(=O)(=O)[O-]
11643980,C[N+](C)(C)CCO
1981,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
5311010,CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1
403,Nc1ccc(O)cc1
441325,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
9853654,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
5745,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C
656833,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1
23667300,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21
23665731,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1
38103,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1
5484438,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13
24066,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
19529,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
2997,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1
62064,COc1cc(CC(C)N)c(OC)cc1Br
23675786,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-]
104769,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
443953,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C
48040,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1
16158,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C
16850,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21
23694214,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-]
3671,CC(C)C(=O)c1c(C(C)C)nn2ccccc12
3739,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
55008,CCCCCCCCCCCCCCCCSCC(COC)COP(=O)([O-])OCC[N+](C)(C)C
657180,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
6076,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
247,C[N+](C)(C)CC(=O)[O-]
65709,CCN(CC)CCn1c(=O)c(Cc2ccc(OC)cc2)nc2ccccc21
6603759,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CC1CC1
74724,C[N+](C)(C)CCO
11224,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
71157,Cc1cccc(C)c1NC(=O)CN1CCCC1=O
58504,CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1
5472495,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1
23680530,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12
110823,CC(N)Cc1ccc2c(c1)OCO2
2969,CCCCCCCCCC(=O)O
1183,COc1cc(C=O)ccc1O
8467,CCOc1cc(C=O)ccc1O
8554,COC(=O)c1ccccc1C(=O)OC
31404,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
120070,COC(=O)C(Cl)C(=O)OC
9920342,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O
443403,Oc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@H](C2)NCC[C@@]341
60196358,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@H](N)[C@H]2O)CC2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O
6054,OCCc1ccccc1
517321,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
60196359,[Sb]
638034,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
5354486,C/C=C(\CC)C(=O)NC(N)=O
60196360,CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
10374,Nc1ncnc(Nc2ccc(Cl)cc2)n1
7010,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1
7697,OCC(O)COc1ccc(Cl)cc1
51668574,CS(=O)(=O)NC(=O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@H](O)COc1ccccc1
641098,C(=C/c1ccncc1)\c1ccccc1
5984,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO
23677960,O=S(O)C[O-]
92729,Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2
5443,O=C(O)c1ccccc1S
20838960,O=C(O)c1cccc(/C=C2/C[C@@H]3[C@@H](/C=C/[C@@H](O)C4CCCCC4)[C@H](O)C[C@@H]3O2)c1
19604,CCOC(=O)NNc1nncc2ccccc12
1175,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1
159278,OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
151166,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1
5870,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
63049,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
3658,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
60196362,c1ccc(C(O[C@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
517326,O=C([O-])C(Cl)Cl
750,NCC(=O)O
135408763,Nc1cc(=O)[nH]c(N)n1
197942,Nc1c[n+](N2CCOCC2)no1
2912,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
6197,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1
56972160,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
193949,CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1
5311181,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O
158793,O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1
9821849,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1
5284620,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
65280,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1
23625795,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
54897,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12
3036780,CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1
6450551,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
2451,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
60196365,NC(=O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
9048,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1
60196366,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1
57372628,C[N+](C)(CCOc1ccccc1)Cc1cccs1
152943,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1
6918003,CN1[C@@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2
38347,O=P1(N(CCCl)CCCl)NC(OO)CCO1
9802545,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O
3731,CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
6476,CN1C(=O)CC(C)(c2ccccc2)C1=O
60196367,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1
9890250,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
60875,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
24978553,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O
468595,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
10158453,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2
5311454,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2
60196368,O=S([O-])OC[C@H]1O[C@@](COS(=O)[O-])(O[C@H]2O[C@H](COS(=O)[O-])[C@@H](OS(=O)[O-])[C@H](OS(=O)[O-])[C@H]2OS(=O)[O-])[C@@H](OS(=O)[O-])[C@@H]1OS(=O)[O-]
3082221,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC
3033151,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1
5282175,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O
6918678,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1
22386467,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
43116,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
9574101,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1
5720,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2
5352624,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1
54680660,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O
24825758,CC[C@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O
75195,O=C1C(I)=CC(=C(c2cc(I)c(O)c(I)c2)c2ccccc2C(=O)O)C=C1I
3767,NNC(=O)c1ccncc1
47510,CN=C(N)NC(=O)Nc1c(C)cccc1C
130313,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
