PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Activity Summary,Antagonist Activity,Antagonist Potency (uM),Antagonist Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Sample Source
4204,144207757.0,102724.0,C1CC2C(C1)C3CC2CC3(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,Active,61.0,,,active antagonist,active antagonist,1.71953,-119.52,active antagonist,30.578,-77.7938,Alfa Aesar
4205,144207758.0,6799.0,C1=CC=C(C=C1)C(=O)C2=C(C=CC(=C2)Cl)O,Active,43.0,,,active antagonist,active antagonist,46.0993,-72.9611,inactive,,0,SigmaAldrich
4206,144207759.0,8633.0,CC1CCC(C(C1)OC(=O)C2=CC=CC=C2N)C(C)C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,57.9925,-122.633,active antagonist,53.7079,-101.309,SIGMA
4207,144207760.0,21881620.0,CC1=CC=C(C=C1)/C=C/2\C3CCC(C2=O)C3(C)C,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,54.0951,-74.4023,inactive,,0,SigmaAldrich
4208,144207761.0,2724552.0,C1[C@H]([C@@H]([C@@H]([C@@](O1)(CO)O)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
4209,144207762.0,222285.0,C([C@H]([C@H](CO)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4210,144207763.0,6918840.0,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)(C)C(=O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4211,144207764.0,6427.0,C(C(F)(Cl)Cl)(F)(Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4212,144207765.0,17321.0,CC1=CC2=C(C=C1)C3=CC=CC=C3C=C2,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,12.9593,29.5486,inactive,,0,SIGMA
4213,144207766.0,20353.0,CC1=C(C(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)CCC(=O)O)C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,,,inconclusive antagonist,18.4542,-30.1076,SIGMA
4214,144207767.0,735940.0,CC(=O)/C=C/C1=CC=CO1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4215,144207768.0,23535.0,CC(=CCCC(C)(C=C)OC(=O)C1=CC=CC=C1N)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4216,144207769.0,60967.0,C(C(Br)(Br)Br)(Br)Br,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,63.9099,-88.3983,inconclusive antagonist,54.8153,-79.3414,SIGMA
4217,144207770.0,7482.0,C1=CC(=CC=C1CCl)[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4218,144207771.0,18745.0,CC(C)(C#N)C(C)(C)C#N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4219,144207772.0,151932.0,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4220,144207773.0,16218739.0,CC1=CC=C(C=C1)S(=O)(=O)[O-].CC(C)C[P+](C)(CC(C)C)CC(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Cytec
4221,144207774.0,3015167.0,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],Active,61.0,,,active antagonist,active antagonist,1.71239,-113.867,active antagonist,7.08383,-100.124,Cytec
4222,144207775.0,2734160.0,CCN1C=C[N+](=C1)C.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4223,144207776.0,193581.0,CCN.[N+](=O)(O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4224,144207777.0,171257.0,C(CO)N.C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4225,144207778.0,13379149.0,CNC.[N+](=O)(O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4226,144207779.0,22678982.0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[O-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,15.3241,-125.055,active antagonist,18.5655,-98.3347,Io-li-tec
4227,144207780.0,44630019.0,CCCC[N+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4228,144207781.0,2734167.0,CCCCN1C=C[N+](=C1C)C.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4229,144207782.0,11243457.0,CCCCN1C=C[N+](=C1C)C.F[P-](F)(F)(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4230,144207783.0,11832800.0,CCCCN1C=C[N+](=C1C)C.[I-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4231,144207784.0,2734244.0,[B-](F)(F)(F)F.CCCCN1C=C[N+](=C1C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4232,144207785.0,11171745.0,CCCCN1C=C[N+](=C1)C.C(=[N-])=NC#N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4233,144207786.0,2734174.0,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4234,144207787.0,11492381.0,CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4235,144207788.0,12040509.0,CCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Active,50.0,,,active antagonist,active antagonist,6.66791,-82.6206,active antagonist,24.5842,-58.71,Io-li-tec
4236,144207789.0,11424151.0,CCCCN1C=C[N+](=C1)C.C(#N)[S-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4237,144207790.0,11461044.0,[B-](F)(F)(F)F.CCCCCCCCCCN1C=C[N+](=C1)C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,13.2238,-89.2492,inconclusive antagonist,8.18506,-34.5574,Io-li-tec
4238,144207791.0,22239085.0,CCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],Active,49.0,,,active antagonist,active antagonist,14.5977,-98.7423,inactive,,0,Io-li-tec
4239,144207792.0,53316407.0,CCCCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Active,56.0,,,active antagonist,active antagonist,4.36294,-110.9,active antagonist,13.7968,-116.156,Io-li-tec
4240,144207793.0,2734227.0,CCCCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],Active,53.0,,,active antagonist,active antagonist,6.37806,-104.914,active antagonist,19.4098,-62.5565,Io-li-tec
4241,144207794.0,10250129.0,CCCCCCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,Active,56.0,,,active antagonist,active antagonist,5.04574,-117.644,active antagonist,31.8365,-68.3651,Io-li-tec
4242,144207795.0,12991988.0,CCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4243,144207796.0,2758873.0,CCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4244,144207797.0,53260965.0,C[N+](C)(C)CCO.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4245,144207798.0,2734231.0,CCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],Active,54.0,,,active antagonist,active antagonist,7.86053,-125.426,active antagonist,32.5176,-87.2008,Io-li-tec
4246,144207799.0,159924.0,CN.[N+](=O)(O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4247,144207800.0,2734237.0,CCCCCCN1C=C[N+](=C1)C.[Br-],Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,,,inactive,,0,Io-li-tec
4248,144207801.0,16211009.0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,5.24848,-111.661,active antagonist,11.3075,-91.1565,Io-li-tec
4249,144207802.0,10197675.0,CCCN.[N+](=O)(O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4250,144207803.0,11321106.0,C[N+]1=CN(C=C1)CC=C.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4251,144207804.0,10560335.0,C[N+]1=CN(C=C1)CC2=CC=CC=C2.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4252,144207805.0,11212667.0,CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4253,144207806.0,2734241.0,CCCCN1C=C[N+](=C1C)C.[Br-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4254,144207807.0,2734176.0,CCCC[N+]1=CC=CC=C1.F[P-](F)(F)(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4255,144207808.0,2734238.0,CCCC[N+]1=CC=CC=C1.[Br-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4256,144207809.0,2734239.0,CCCCCC[N+]1=CC=CC=C1.[Br-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4257,144207810.0,2734172.0,CCCCCC[N+]1=CC=CC=C1.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4258,144207811.0,2734177.0,CCCCCC[N+]1=CC=CC=C1.F[P-](F)(F)(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4259,144207812.0,53316409.0,CCCC[N+]1(CCCC1)C.F[P-](F)(F)(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4260,144207813.0,11076461.0,CCCC[N+]1(CCCC1)C.[I-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4261,144207814.0,16213711.0,CCCC[N+]1(CCCC1)C.C(=[N-])=NC#N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4262,144207815.0,7490.0,CN(C)C1=CC=C(C=C1)N(C)C,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,77.1937,-47.4683,inactive,,0,SIGMA
4263,144207816.0,8035.0,CC(=O)CCC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4264,144207817.0,7840.0,CCCBr,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4265,144207818.0,9709.0,C1=CC(=C(C=C1F)F)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4266,144207819.0,2331.0,C1=CC=C(C=C1)C(=O)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4267,144207820.0,12252.0,C(CO)[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4268,144207821.0,2576.0,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,NTP-MRI Repository
4269,144207822.0,13619.0,C1=C(C=C(C(=C1O)Cl)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4270,144207823.0,53316417.0,CC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4271,144207824.0,12059921.0,CC[N+]1(CCCC1)C.[I-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4272,144207825.0,6495.0,CC(C)(OC)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4273,144207826.0,31347.0,C1CCS(=O)(=O)C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4274,144207827.0,76191.0,C1=C(C=C(C=C1Cl)Cl)C(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inconclusive agonist,,,SigmaAldrich
4275,144207828.0,25171607.0,CCC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4276,144207829.0,6929.0,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CO,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,66.0059,-43.8299,inactive,,0,SigmaAldrich
4277,144207830.0,9958.0,CC1=CC(=C(C=C1)O)O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,59.3941,-97.6257,active antagonist,64.1322,-49.912,SigmaAldrich
4278,144207831.0,6554.0,CCC(C)Br,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4279,144207832.0,240.0,C1=CC=C(C=C1)C=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4280,144207833.0,8062.0,C(CC#N)C#N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4281,144207834.0,15394.0,CCC(=O)C=C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Alfa Aesar
4282,144207835.0,9808.0,C1=CC=C(C(=C1)C(=O)Cl)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4283,144207836.0,5935.0,CN(CCCl)CCCl.Cl,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,12.6486,-142.26,active antagonist,12.6486,-89.5944,SIGMA
4284,144207837.0,5325504.0,C(=C/C(=O)Cl)\C(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4285,144207838.0,6565.0,C=C(CCl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4286,144207839.0,7192.0,CCOC1=CC2=C(C=C1)N=C(S2)N,Inconclusive,20.0,,,active agonist,active agonist,1.70889,40.0134,inactive,,0,SIGMA
4287,144207840.0,5284376.0,CC(C)N(C(C)C)C(=O)SC/C(=C/Cl)/Cl,Active,46.0,,,active antagonist,active antagonist,21.8224,-83.8886,inconclusive antagonist,,,ChemService
4288,144207841.0,31297.0,CS(=O)(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4289,144207842.0,6577.0,C(C(=O)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4290,144207843.0,8868.0,CCOC(=O)CC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4291,144207844.0,62493.0,CC(C)(C)C(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4292,144207845.0,61274.0,C(=N)(N)S(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4293,144207846.0,689043.0,C1=CC(=C(C=C1/C=C/C(=O)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inconclusive agonist,54.9262,116.136,SigmaAldrich
4294,144207847.0,9414.0,CC1=CC(=CC(=C1N(C)C)C)OC(=O)NC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,ChemService
4295,144207848.0,11734.0,CC(C(=O)O)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4296,144207849.0,7543.0,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,41.0339,-120.257,active antagonist,59.0848,-49.7009,SIGMA
4297,144207850.0,8125.0,CCCCCCC=C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4298,144207851.0,28207.0,CCOC1=C(C=C(C=C1)NC(=O)C)N,Inconclusive,20.0,,,active agonist,active agonist,36.2303,33.5536,inactive,,0,SV Chembiotech
4299,144207852.0,5366546.0,CC(C)OC(=O)/C=C(\C)/C=C/CC(C)CCCC(C)(C)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4300,144207853.0,92629.0,CC(COC(C)(C)C)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4301,144207854.0,12375.0,CCOCCOCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4302,144207855.0,6227.0,C(C(=O)O)Br,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4303,144207856.0,7237.0,CC1=CC=CC=C1C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4304,144207857.0,22833294.0,CC1(C(=C)[C@@]2(C([C@]1(C(C2(Cl)Cl)(Cl)Cl)Cl)Cl)Cl)C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,60.0133,-130.519,active antagonist,53.4869,-52.6845,ChemService
4305,144207858.0,6379.0,C[N+](C)(C)C.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4306,144207859.0,85689.0,C1CCC2C(C1)C(=O)OC2=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4307,144207860.0,67349.0,C[Si](C1=CC=CC=C1)(C2=CC=CC=C2)Cl,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,59.5797,-63.0859,inactive,,0,SigmaAldrich
4308,144207861.0,77929.0,CC(=O)O[Si](C)(OC(=O)C)OC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4309,144207862.0,17234.0,CCCCCCCCCCCCCOC(=O)C(=C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4310,144207863.0,9324.0,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)CC[C@]34C)Cl)C)OC(=O)C,Inconclusive,20.0,,,active agonist,active agonist,6.10063,94.7661,inactive,,0,SigmaAldrich
4311,144207864.0,11112.0,C1=CC(=CN=C1)C(=O)NN,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4312,144207865.0,24233.0,CC(C(C)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4313,144207866.0,7586.0,C1C(O1)COC2=CC(=CC=C2)OCC3CO3,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,32.813,-110.056,active antagonist,52.0052,-104.325,SIGMA
4314,144207867.0,8197.0,C(CNCCNCCNCCN)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Alfa Aesar
4315,144207868.0,28697.0,C1=CC(=C(C(=C1[N+](=O)[O-])Cl)Cl)Cl,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,,,inactive,,0,SIGMA
4316,144207869.0,20250.0,C1=CC(=C(C=C1Cl)Cl)C(=O)CCl,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,,,inconclusive antagonist,,,SIGMA
4317,144207870.0,11328.0,CC1=CC2=CC=CC(=C2C=C1)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4318,144207871.0,12468.0,C1=C(C=C(C(=C1Cl)Cl)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4319,144207872.0,6589.0,CC(C)C(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4320,144207873.0,7258.0,C1=CC(=C(C=C1O)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4321,144207874.0,727.0,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,41.2305,-62.1058,active antagonist,54.9817,-52.079,SigmaAldrich
4322,144207875.0,7288.0,CCC(=O)CC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4323,144207876.0,6936.0,CC1=CC(=C(C=C1Cl)S(=O)(=O)O)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Interchem
4324,144207877.0,9483.0,C1=CC(=CC(=C1)N=C=O)C(F)(F)F,Active,42.0,,,active antagonist,active antagonist,72.1369,-72.6223,inactive,,0,SigmaAldrich
4325,144207878.0,21210.0,CCCCOCC(C)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4326,144207879.0,18196.0,CN(C)CCN(C)CCN(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4327,144207880.0,5284369.0,C1=CC=C(C=C1)/C=C/COC(=O)C2=CC=CC=C2N,Inconclusive,20.0,,,active agonist,active agonist,3.44462,53.2891,inactive,,0,SigmaAldrich
4328,144207881.0,11830.0,C1=CC2=C(C(=C1)[N+](=O)[O-])N=CC=C2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4329,144207882.0,77353.0,CC(=C)C1=CC(=CC=C1)C(=C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4330,144207883.0,60999.0,C1=CC=C(C=C1)CC(=O)OCC2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4331,144207884.0,197835.0,CN1CCC2=CC3=C(C=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,Inactive,0.0,,,inactive,inactive,,0,active antagonist,2.50317,-76.3922,SIGMA
4332,144207885.0,29228.0,C1=C(C=C(C(=C1Cl)[N+](=O)[O-])Cl)Cl,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,30.3266,-43.402,inconclusive antagonist,,,SIGMA
4333,144207886.0,67967.0,C1=CC(=C(C=C1F)F)[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4334,144207887.0,6013.0,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4335,144207888.0,61186.0,CCCCC(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
4336,144207889.0,,,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4337,144207890.0,7264.0,CC1=CC(=C(C=C1)O)N,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,51.4873,-104.739,inconclusive antagonist,54.5381,-111.208,SIGMA
4338,144207891.0,53462.0,CN1C2=C(C3=C(C=C2)N=CC=C3)N=C1N,Inconclusive,10.0,,,inconclusive agonist (cytotoxic),inconclusive agonist,,,active antagonist,20.6137,-78.8244,Toronto Research
4339,144207892.0,13539.0,CC(COC(=O)C(=C)C)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Alfa Aesar
4340,144207893.0,11460221.0,[B-](F)(F)(F)F.CCCCCCCCN1C=C[N+](=C1)C,Active,44.0,,,active antagonist,active antagonist,30.6067,-61.7132,inactive,,0,Io-li-tec
4341,144207894.0,10473.0,CNC.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4342,144207895.0,11375816.0,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,6.13793,-107.018,active antagonist,16.6477,-118.999,Io-li-tec
4343,144207896.0,77290.0,C1CN(C(=O)N1)CCO,Inactive,0.0,,,inactive,inactive,,0,inconclusive agonist,,,SigmaAldrich
4344,144207897.0,60960.0,C([C@@H](C(=O)O)N)S.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4345,144207898.0,4616.0,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SRI International
4346,144207899.0,76564.0,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Io-li-tec
4347,144207900.0,7621.0,CCCCN(CCCC)CCO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4348,144207901.0,227.0,C1=CC=C(C(=C1)C(=O)O)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4349,144207902.0,88365.0,C1=C(C=C(C(=C1Cl)Cl)Cl)[N+](=O)[O-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,,,inconclusive antagonist,71.9894,-39.2257,SIGMA
4350,144207903.0,10236.0,C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,63.8453,-61.4187,active antagonist,61.4415,-43.6689,SIGMA
4351,144207904.0,11568.0,C1=CC(=CC(=C1)O)N,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
4352,144207905.0,12589.0,CCCCCC[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4353,144207906.0,16212746.0,CCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],Active,44.0,,,active antagonist,active antagonist,33.3513,-70.9914,inactive,,0,Io-li-tec
4354,144207907.0,7281.0,C(C(CBr)Br)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4355,144207908.0,2336.0,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,Inconclusive,5.0,,,inconclusive,inconclusive,,,active agonist,32.4526,196.814,SIGMA
4356,144207909.0,8908.0,CCCCCCOC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4357,144207910.0,7333.0,CC1=CC=CC=C1NC(=NC2=CC=CC=C2C)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
4358,144207911.0,10795.0,CC(OC)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SigmaAldrich
4359,144207912.0,82261.0,CCCCCCCCS(=O)(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inconclusive agonist,,,SigmaAldrich
